Account Name: Account Name,#Targets,Pro_diversity,Rank
Marist School,3.911764705882353,1.0,146
National Water Company (NWC),3.911764705882353,1.0,146
Adamson Associates,3.911764705882353,1.0,146
Annapurna Pictures,3.911764705882353,1.0,146
Marsico Capital Management LLC,3.911764705882353,1.0,146
"Lannet Multimedios, S.a. De C.v.",3.911764705882353,1.0,146
"Promethean Software Services, Inc.",3.911764705882353,1.0,146
Landmark Dividend Llc,3.911764705882353,1.0,146
Martin Midstream Partners L.P.,3.911764705882353,1.0,146
SMART & FINAL STORES CORPORATION,3.911764705882353,1.0,146
SNOPAC 911 Communications,3.911764705882353,1.0,146
Ocado Group Plc,3.911764705882353,1.0,146
"Andretti Autosport Holding Company, Inc.",3.911764705882353,1.0,146
"Rexall Pharmacy Group, Ltd",3.911764705882353,1.0,146
"Applied Industrial Technologies, Inc.",3.911764705882353,1.0,146
Project Informatica Srl,3.911764705882353,1.0,146
Project Five Ltd,3.911764705882353,1.0,146
"International Data Group, Inc.",3.911764705882353,1.0,146
Air Wisconsin Airlines Corporation,3.911764705882353,1.0,146
Neste Oyj,3.911764705882353,1.0,146
"Planesense, Inc.",3.911764705882353,1.0,146
Protech It Group Inc.,3.911764705882353,1.0,146
"Office Support Services, LLC",3.911764705882353,1.0,146
Rha Health Services Inc,3.911764705882353,1.0,146
Wework Companies Inc.,3.911764705882353,1.0,146
Pryor Cashman LLP,3.911764705882353,1.0,146
"Automotive Management Services, Inc",3.911764705882353,1.0,146
"Adams Street Partners, LLC",3.911764705882353,1.0,146
"Lakeview Risk Partners, LLC",3.911764705882353,1.0,146
SI Systems,3.911764705882353,1.0,146
Anderson Rasor & Partners LLP,3.911764705882353,1.0,146
SBICap Securities Limited,3.911764705882353,1.0,146
SECLORE,3.911764705882353,1.0,146
Liberty Shoes Limited,3.911764705882353,1.0,146
SC State Housing Finance and Development,3.911764705882353,1.0,146
"Rhode Island Medical Imaging, Inc.",3.911764705882353,1.0,146
SCK,3.911764705882353,1.0,146
"Lettis Consultants International, Inc.",3.911764705882353,1.0,146
Altavista Editores S A,3.911764705882353,1.0,146
Adir International,3.911764705882353,1.0,146
SEA COMM FEDERAL CREDIT UNION,3.911764705882353,1.0,146
ZHZVeilig,3.911764705882353,1.0,146
National Pen Co. LLC,3.911764705882353,1.0,146
Leidos Ltd,3.911764705882353,1.0,146
Legislative Services Agency,3.911764705882353,1.0,146
Marquis Software Development,3.911764705882353,1.0,146
Lifetouch,3.911764705882353,1.0,146
National Rehabilitation Center,3.911764705882353,1.0,146
SEFISA,3.911764705882353,1.0,146
SER SpA,3.911764705882353,1.0,146
White Graphics Inc,3.911764705882353,1.0,146
Andersen Corporation,3.911764705882353,1.0,146
School District of Holmen,3.911764705882353,1.0,146
"QT Ultrasound, LLC",3.911764705882353,1.0,146
"Anaren, Inc.",3.911764705882353,1.0,146
SAP NS2 (Support Only),3.911764705882353,1.0,146
Lincoln Electric System,3.911764705882353,1.0,146
Pyramid Foods,3.911764705882353,1.0,146
"Pws México Intermediario De Reaseguro, S.a. De C.v.",3.911764705882353,1.0,146
Yum Restaurants (India) Pvt. Ltd.,3.911764705882353,1.0,146
Light Street Capital,3.911764705882353,1.0,146
Pwl Capital Inc,3.911764705882353,1.0,146
R O W V A Cusd 208,3.911764705882353,1.0,146
SICTEL - Expertos en Computo y Comunicaciones S.A. de C.V.,3.911764705882353,1.0,146
"Provident Funding Associates, L.P.",3.911764705882353,1.0,146
Lavan Legal,3.911764705882353,1.0,146
Mafco Worldwide Corporation,3.911764705882353,1.0,146
"Winnebago Industries, Inc.",3.911764705882353,1.0,146
MORAINE PARK TECHNICAL COLLEGE,3.911764705882353,1.0,146
NEC New Zealand Limited,3.911764705882353,1.0,146
Affant Communication,3.911764705882353,1.0,146
Roche Holding Ltd,3.911764705882353,1.0,146
"M.Lhuillier Phils., Inc",3.911764705882353,1.0,146
"American Jewish World Service, Inc.",3.911764705882353,1.0,146
"Marian University, Inc.",3.911764705882353,1.0,146
Muscogee Creek Nation Citizenship,3.911764705882353,1.0,146
Oklahoma State Regents for Higher Education - OneNet,3.911764705882353,1.0,146
Richter,3.911764705882353,1.0,146
Pizza Pizza,3.911764705882353,1.0,146
Amphenol Aerospace,3.911764705882353,1.0,146
Mafatlal Industries Limited,3.911764705882353,1.0,146
"Qmerit, Inc.",3.911764705882353,1.0,146
"Rural Health Group, Inc.",3.911764705882353,1.0,146
Richard C Breeden & Co,3.911764705882353,1.0,146
Sdg Corporation,3.911764705882353,1.0,146
S + C Partners Llp,3.911764705882353,1.0,146
Memorial Hospital Seminole Hospital District,3.911764705882353,1.0,146
Oiken SA,3.911764705882353,1.0,146
Livermore Valley Academy,3.911764705882353,1.0,146
NTT Germany AG & Co. KG,3.911764705882353,1.0,146
"S&s Activewear, Llc",3.911764705882353,1.0,146
Qatar Computer Services,3.911764705882353,1.0,146
Richard Bland College,3.911764705882353,1.0,146
Amiri Diwan,3.911764705882353,1.0,146
Lorna Jane,3.911764705882353,1.0,146
Scripbox Advisors Private Limited,3.911764705882353,1.0,146
Invenergy LLC,3.911764705882353,1.0,146
Amalgamated Bank,3.911764705882353,1.0,146
Affinity Development Group,3.911764705882353,1.0,146
Ambarella Corporation,3.911764705882353,1.0,146
Laurus Labs Limited,3.911764705882353,1.0,146
Nelson & District Credit Union,3.911764705882353,1.0,146
Automercado,3.911764705882353,1.0,146
Provana India Private Limited,3.911764705882353,1.0,146
Marshfield School District,3.911764705882353,1.0,146
SAFRAN HAL AIRCRAFT ENGINES PVT LTD.,3.911764705882353,1.0,146
Yolo Emergency Communications Agency (YECA),3.911764705882353,1.0,146
Magee Rehabilitation Hospital,3.911764705882353,1.0,146
"Windsong Radiology Group, P.c.",3.911764705882353,1.0,146
"Mj Insurance, Inc.",3.911764705882353,1.0,146
MGA & WHITTLES SERVICES PTY LTD,3.911764705882353,1.0,146
"American Agricultural Insurance Agency, Inc.",3.911764705882353,1.0,146
Qualys,3.911764705882353,1.0,146
"Inteliquent, Inc.",3.911764705882353,1.0,146
"Rockline Industries, Inc.",3.911764705882353,1.0,146
Sealing Devices Inc.,3.911764705882353,1.0,146
American Commercial Lines Inc.,3.911764705882353,1.0,146
Madison Community Hospital,3.911764705882353,1.0,146
Mabuchi Motor Co. Ltd.,3.911764705882353,1.0,146
"NCP Solutions, LLC",3.911764705882353,1.0,146
"Mac Neil Automotive Products, Limited",3.911764705882353,1.0,146
"Aetos Alternatives Management, Llc",3.911764705882353,1.0,146
MIO Frontiers,3.911764705882353,1.0,146
Monday.com Ltd,3.911764705882353,1.0,146
MINDA INDUSTRIES LIMITED,3.911764705882353,1.0,146
Mahindra Engineering Services Limited,3.911764705882353,1.0,146
"American Foods Group, LLC",3.911764705882353,1.0,146
American Express Saudi Company,3.911764705882353,1.0,146
MARUBENI ASEAN PTE. LTD.,3.911764705882353,1.0,146
NGP Melbourne Pty Ltd,3.911764705882353,1.0,146
MATADORS COMMUNITY CREDIT UNION,3.911764705882353,1.0,146
Mainehousing,3.911764705882353,1.0,146
NILES TOWNSHIP HIGH SCHOOL DISTRICT 219,3.911764705882353,1.0,146
Asurint,3.911764705882353,1.0,146
PKParvathaneni,3.911764705882353,1.0,146
Parkland County,3.911764705882353,1.0,146
Honeywell Limited,3.911764705882353,1.0,146
"Industrial Growth Partners V, L.p.",3.911764705882353,1.0,146
"rbTechnologies, LLC",3.911764705882353,1.0,146
W Capital Management,3.911764705882353,1.0,146
"Alaska Communications Services, Inc.",3.911764705882353,1.0,146
Banco Cuscatlan de El Salvador SA,3.911764705882353,1.0,146
Silvergate Bank,3.911764705882353,1.0,146
redIT,3.911764705882353,1.0,146
"1worldsync, Inc.",3.911764705882353,1.0,146
Patties Foods Pty Limited,3.911764705882353,1.0,146
Ministerio De Salud Y Asistencia Social,3.911764705882353,1.0,146
Holyoke Community College,3.911764705882353,1.0,146
Rakiduamn S.r.l.,3.911764705882353,1.0,146
Parker University,3.911764705882353,1.0,146
Paulsboro School District,3.911764705882353,1.0,146
"Silk Road Medical, Inc.",3.911764705882353,1.0,146
"Red Spot Paint & Varnish Co., Inc.",3.911764705882353,1.0,146
Housing Finance Corporation Limited The,3.911764705882353,1.0,146
Xenon Pharmaceuticals Inc,3.911764705882353,1.0,146
Millennium Challenge Account Benin II (SUPPORT ONLY),3.911764705882353,1.0,146
"Siguler Guff & Company, L.L.C.",3.911764705882353,1.0,146
Al Jazeera International Ltd,3.911764705882353,1.0,146
Panda Hypermarket,3.911764705882353,1.0,146
Pebble Beach Company,3.911764705882353,1.0,146
"W-industries Of Louisiana, Llc",3.911764705882353,1.0,146
"Sikorsky Financial Credit Union, Inc.",3.911764705882353,1.0,146
Waterfront LLC,3.911764705882353,1.0,146
Parametric Portfolio Associates LLC,3.911764705882353,1.0,146
"Banco Bai Europa, S.a.",3.911764705882353,1.0,146
Park County School District 1 (inc),3.911764705882353,1.0,146
Silicon Valley Clean Energy Authority,3.911764705882353,1.0,146
Parker Media,3.911764705882353,1.0,146
"Sigma Design, Inc.",3.911764705882353,1.0,146
Brandon School Division,3.911764705882353,1.0,146
Hudson Bay Capital Managment LP,3.911764705882353,1.0,146
Pala Band Of Mission Indians,3.911764705882353,1.0,146
Chartwell Seniors Housing REIT,3.911764705882353,1.0,146
Xanda Limited,3.911764705882353,1.0,146
Hubergroup India Private Limited,3.911764705882353,1.0,146
Siena College Limited,3.911764705882353,1.0,146
Ramsey Solutions,3.911764705882353,1.0,146
Mihup Communications Private Limited,3.911764705882353,1.0,146
Albion College,3.911764705882353,1.0,146
Ramona Unified School District,3.911764705882353,1.0,146
Ramco Systems Limited,3.911764705882353,1.0,146
Balderston Automotive Group,3.911764705882353,1.0,146
"Midway Ford Truck Center, Inc.",3.911764705882353,1.0,146
"Aleta Technologies, Inc.",3.911764705882353,1.0,146
"Shoretel, Inc.",3.911764705882353,1.0,146
ICMA Retirement Corporation,3.911764705882353,1.0,146
Bahrain National Guard,3.911764705882353,1.0,146
WG TOMKO INC,3.911764705882353,1.0,146
Hughes Design Group,3.911764705882353,1.0,146
Randolph-Macon College,3.911764705882353,1.0,146
"Penta Technologies, Inc.",3.911764705882353,1.0,146
Hydrite Chemical Co.,3.911764705882353,1.0,146
Baker Distributing Company Llc,3.911764705882353,1.0,146
WEICHERT CO,3.911764705882353,1.0,146
Pennant Technologies Private Limited,3.911764705882353,1.0,146
"Hurley, Burish & Stanton, S.C.",3.911764705882353,1.0,146
Pacific Office Automation Inc.,3.911764705882353,1.0,146
360insights,3.911764705882353,1.0,146
Ministry of Interior,3.911764705882353,1.0,146
"Mid-continent Companies, Ltd.",3.911764705882353,1.0,146
Odyssey Marine Exploration,3.911764705882353,1.0,146
"International Medical Group, Inc.",3.911764705882353,1.0,146
Minnesota State Retirement System,3.911764705882353,1.0,146
Schuylkill Valley School District,3.911764705882353,1.0,146
INTELEMATICS AUSTRALIA PTY LIMITED,3.911764705882353,1.0,146
"Minted, LLC",3.911764705882353,1.0,146
Australian College Of Optometry,3.911764705882353,1.0,146
Raynor Mfg. Co.,3.911764705882353,1.0,146
INOVA FCU,3.911764705882353,1.0,146
63 Moons Technologies Limited,3.911764705882353,1.0,146
"PROTON ENERGY SYSTEMS, INC.",3.911764705882353,1.0,146
PT Neotech Cakrawala Indonesia,3.911764705882353,1.0,146
"BURRELL, INC.",3.911764705882353,1.0,146
WINDSOR QUALITY FOOD COMPANY LTD.,3.911764705882353,1.0,146
Metropolitan Human Services District,3.911764705882353,1.0,146
Shelby E911 (support only),3.911764705882353,1.0,146
"Microdyn-Nadir US, Inc.",3.911764705882353,1.0,146
"Server Products, Inc.",3.911764705882353,1.0,146
IDEASTREAM,3.911764705882353,1.0,146
WVU Medicine,3.911764705882353,1.0,146
Percom S.a.,3.911764705882353,1.0,146
90meter Inc.,3.911764705882353,1.0,146
"Ibiden México, S.a. De C.v.",3.911764705882353,1.0,146
Perkins School For The Blind,3.911764705882353,1.0,146
"Mgp Ingredients, Inc.",3.911764705882353,1.0,146
Wake Electric Membership Corporation,3.911764705882353,1.0,146
ITAWAMBA COMMUNITY COLLEGE DISTRICT,3.911764705882353,1.0,146
Perforce Software,3.911764705882353,1.0,146
Sesame Workshop,3.911764705882353,1.0,146
ISAGEN S A E S P,3.911764705882353,1.0,146
Shakta Technologies Private Limited,3.911764705882353,1.0,146
"Rcd Resorts, S.a. De C.v.",3.911764705882353,1.0,146
"PINDLER & PINDLER, INC.",3.911764705882353,1.0,146
BRIGHTON GRAMMAR SCHOOL.,3.911764705882353,1.0,146
In-N-Out Burger,3.911764705882353,1.0,146
International-matex Tank Terminals,3.911764705882353,1.0,146
"Incipio Devices, Llc",3.911764705882353,1.0,146
"Industria Licorera Guatemalteca, S.a.",3.911764705882353,1.0,146
"Ierus Technologies, Inc",3.911764705882353,1.0,146
Impelix LLC,3.911764705882353,1.0,146
A. Angeloni & Cia. Ltda.,3.911764705882353,1.0,146
A V X Israel Ltd.,3.911764705882353,1.0,146
Methodist Hospital of Southern California,3.911764705882353,1.0,146
Mobile Heartbeat LLC,3.911764705882353,1.0,146
Ignited LLC,3.911764705882353,1.0,146
"Metrolina Greenhouses, Inc.",3.911764705882353,1.0,146
Sera Prognostics,3.911764705882353,1.0,146
Odontoprev S/A,3.911764705882353,1.0,146
Recipharm Ab (publ),3.911764705882353,1.0,146
Real-Time Technology Group,3.911764705882353,1.0,146
Sequoia Living,3.911764705882353,1.0,146
"Waldos Dolar Mart de Mexico, S de R.L. de C.V.",3.911764705882353,1.0,146
PAN AMERICAN HEALTH ORGANIZATION INC,3.911764705882353,1.0,146
IdenTrust,3.911764705882353,1.0,146
Red Violet,3.911764705882353,1.0,146
"Seim, Johnson,Sestak & Quist LLP",3.911764705882353,1.0,146
RaceTrac,3.911764705882353,1.0,146
India Mortgage Guarantee Corporation Private Limited,3.911764705882353,1.0,146
Missouri Housing Development Commission,3.911764705882353,1.0,146
Indian Institute of Technology Jammu,3.911764705882353,1.0,146
Jackson Rancheria Casino,3.911764705882353,1.0,146
Indiana Department of Transportation,3.911764705882353,1.0,146
"PharmaLink, Inc.",3.911764705882353,1.0,146
ACUMED LLC,3.911764705882353,1.0,146
AAA Carolinas,3.911764705882353,1.0,146
"A. Duda & Sons, Inc.",3.911764705882353,1.0,146
BIRLASOFT (INDIA) LIMITED,3.911764705882353,1.0,146
Walden Savings Bank,3.911764705882353,1.0,146
"Merle Norman Cosmetics, Inc.",3.911764705882353,1.0,146
Luminis Partners,3.911764705882353,1.0,146
ALLIED COLLECTION SERVICES INC,3.911764705882353,1.0,146
"Muth Mirror Systems, Llc",3.911764705882353,1.0,146
"Teletracking, Inc.",3.911764705882353,1.0,146
Doubleverify Inc.,3.911764705882353,1.0,146
"Television City Production, LLC",3.911764705882353,1.0,146
CORBAN UNIVERSITY,3.911764705882353,1.0,146
"Medline Industries, Inc.",3.911764705882353,1.0,146
Technica Corporation,3.911764705882353,1.0,146
Tasmanian Ports Corporation Pty. Ltd.,3.911764705882353,1.0,146
Egyptian Banking Company,3.911764705882353,1.0,146
"Edmunds & Associates, Inc.",3.911764705882353,1.0,146
Edgenuity Inc.,3.911764705882353,1.0,146
Urbana School District 116,3.911764705882353,1.0,146
Ebanx Tecnologia Da Informacao,3.911764705882353,1.0,146
"Planned Parenthood Mar Monte, Inc.",3.911764705882353,1.0,146
Irish Water,3.911764705882353,1.0,146
Dow Jones International Ltd.,3.911764705882353,1.0,146
University of Toronto Faculty of Dentistry,3.911764705882353,1.0,146
Uplift Education Foundation,3.911764705882353,1.0,146
"EVOTEK, Inc",3.911764705882353,1.0,146
Hoi An South Development Ltd,3.911764705882353,1.0,146
EMIRATES NATIONAL OIL CO. LTD. (ENOC) - L.L.C.,3.911764705882353,1.0,146
CITY OF LOUISVILLE,3.911764705882353,1.0,146
Woods Hole Oceanographic Institution,3.911764705882353,1.0,146
Teccloud Servicos de Tecnologia Ahu LTDA,3.911764705882353,1.0,146
"EL POLLO LOCO HOLDINGS, INC.",3.911764705882353,1.0,146
Tech Aspet Solutions Private Limited,3.911764705882353,1.0,146
CORE Federal Credit Union,3.911764705882353,1.0,146
COUNTY OF MISSOULA,3.911764705882353,1.0,146
"Dale Carnegie & Associates, Inc.",3.911764705882353,1.0,146
"Cahill Contractors, Inc.",3.911764705882353,1.0,146
Texas Organ Sharing Alliance,3.911764705882353,1.0,146
Upper Moreland Township School District,3.911764705882353,1.0,146
Dr Haider Najjar,3.911764705882353,1.0,146
Drake Software LLC,3.911764705882353,1.0,146
CONCESSIONARIA AEROPORTO RIO DE JANEIRO S A - Aeroporto Internacional do Rio de Janeiro/Galeao - Antonio Carlos Jobim,3.911764705882353,1.0,146
"Koch Air, LLC",3.911764705882353,1.0,146
Sacramento Regional Transit District,3.911764705882353,1.0,146
"Kleinberg, Kaplan, Wolff & Cohen PC",3.911764705882353,1.0,146
"Oaktree Capital Management, L.P.",3.911764705882353,1.0,146
"Matrix Technologies, Inc.",3.911764705882353,1.0,146
West Canadian Industries Group Ltd,3.911764705882353,1.0,146
Zwift Llc,3.911764705882353,1.0,146
Safety Council Texas City,3.911764705882353,1.0,146
Nexidia Inc.,3.911764705882353,1.0,146
Oak Park Public Library,3.911764705882353,1.0,146
"10x Genomics, Inc.",3.911764705882353,1.0,146
"Oak Orchard Community Health Center, Inc.",3.911764705882353,1.0,146
Mount Pleasant Elementary School District,3.911764705882353,1.0,146
"Abrams Capital Management, LLC",3.911764705882353,1.0,146
Abington Health,3.911764705882353,1.0,146
Chartered Professional Accountants Of Ontario,3.911764705882353,1.0,146
Hollywood Presbyterian Medical Center,3.911764705882353,1.0,146
E. B. Bradley Co.,3.911764705882353,1.0,146
Ausco Modular Pty Limited,3.911764705882353,1.0,146
Dubai Police,3.911764705882353,1.0,146
"MeetMe, Inc.",3.911764705882353,1.0,146
Medreviews Llc,3.911764705882353,1.0,146
Tehachapi Unified School District,3.911764705882353,1.0,146
Texas Scottish Rite Hospital For Crippled Children,3.911764705882353,1.0,146
CMV Group,3.911764705882353,1.0,146
Dutch Bros Coffee,3.911764705882353,1.0,146
"Technology Spa, Llc",3.911764705882353,1.0,146
CM Capital Corp,3.911764705882353,1.0,146
E Finance,3.911764705882353,1.0,146
E Sun Bank,3.911764705882353,1.0,146
Oak Lawn Community High School District 229,3.911764705882353,1.0,146
Duo Security,3.911764705882353,1.0,146
Mount Wachusett Community College,3.911764705882353,1.0,146
Caesars Bluewater Dubai,3.911764705882353,1.0,146
Dekalb County Central United School District,3.911764705882353,1.0,146
Texas Farm Bureau Mutual Insurance Company,3.911764705882353,1.0,146
"Elarbee, Thompson, Sapp & Wilson, Llp",3.911764705882353,1.0,146
Brockway-Smith Company,3.911764705882353,1.0,146
"Switchfly, Inc",3.911764705882353,1.0,146
Symmetry Medical Manufacturing Inc.,3.911764705882353,1.0,146
Veiligheidsregio Noord-holland Noord,3.911764705882353,1.0,146
"Mercy Hospital, Cedar Rapids, Iowa",3.911764705882353,1.0,146
Pillsbury Winthrop Shaw Pittman LLP,3.911764705882353,1.0,146
Vee Technologies Private Limited,3.911764705882353,1.0,146
Broad Lane Leisure Limited,3.911764705882353,1.0,146
Synteracthcr Corporation,3.911764705882353,1.0,146
Sysco Limited,3.911764705882353,1.0,146
Fairfax Media,3.911764705882353,1.0,146
Brookfield Residential Properties Inc,3.911764705882353,1.0,146
"Dental Health Associates Of Madison, Ltd.",3.911764705882353,1.0,146
Wasatch School District Inc,3.911764705882353,1.0,146
FOODSTUFFS NORTH ISLAND LIMITED,3.911764705882353,1.0,146
São Carlos Empreendimentos E Participações S/a,3.911764705882353,1.0,146
"Brooks Construction Company, Inc.",3.911764705882353,1.0,146
FLORIDA GULF COAST UNIVERSITY,3.911764705882353,1.0,146
"Vanir Construction Management, Inc.",3.911764705882353,1.0,146
FARMERS ALLIANCE MUTUAL INSURANCE COMPANY,3.911764705882353,1.0,146
"Bsn Sports, Llc",3.911764705882353,1.0,146
TATA CONSULTANCY SERVICES DO BRASIL LTDA.,3.911764705882353,1.0,146
Extended Stay America,3.911764705882353,1.0,146
Aviation Unmanned,3.911764705882353,1.0,146
"Swipeclock, Llc",3.911764705882353,1.0,146
Fisher Industries,3.911764705882353,1.0,146
"Sun Commodities, Inc.",3.911764705882353,1.0,146
"Bracebridge Capital, LLC",3.911764705882353,1.0,146
"Systimmune, Inc.",3.911764705882353,1.0,146
Denver International Airport,3.911764705882353,1.0,146
"Department of Planning, Transport and Infrastructure",3.911764705882353,1.0,146
"Inter Parfums, Inc.",3.911764705882353,1.0,146
Thames Valley Children's Centre,3.911764705882353,1.0,146
"Deanco Healthcare, Llc",3.911764705882353,1.0,146
University of Arkansas - Community College of Batesville,3.911764705882353,1.0,146
The Australian Psychological Society Limited,3.911764705882353,1.0,146
Caja del Santa S.A.,3.911764705882353,1.0,146
De La Rue,3.911764705882353,1.0,146
Interaudi Bank,3.911764705882353,1.0,146
Calgary Real Estate Board,3.911764705882353,1.0,146
Davidson Companies,3.911764705882353,1.0,146
Calgary Sports and Entertainment Group.,3.911764705882353,1.0,146
The Cleveland Foundation,3.911764705882353,1.0,146
"Delta Dental Plan of Idaho, Inc.",3.911764705882353,1.0,146
Demerara Distillers Limited,3.911764705882353,1.0,146
Plant City Police Department,3.911764705882353,1.0,146
District Energy,3.911764705882353,1.0,146
Disabled American Veterans,3.911764705882353,1.0,146
Directors Guild of America - Producer Pension and Health Plans,3.911764705882353,1.0,146
Dhanlaxmi Bank Ltd,3.911764705882353,1.0,146
"Diablo Valley Oncology and Hematology Medical Group, Inc.",3.911764705882353,1.0,146
"Diagnostic Laboratory Services, Inc.",3.911764705882353,1.0,146
"Tesla Shanghai Co., Ltd",3.911764705882353,1.0,146
Tertius,3.911764705882353,1.0,146
CT Transit,3.911764705882353,1.0,146
"Delaware Electric Cooperative, Inc.",3.911764705882353,1.0,146
Texas Health Partners,3.911764705882353,1.0,146
Dimension Data (Shanghai) Limited,3.911764705882353,1.0,146
University of Dallas,3.911764705882353,1.0,146
Dimont and Associates,3.911764705882353,1.0,146
"Terra Applied Systems, Llc",3.911764705882353,1.0,146
"Direct Source, Inc.",3.911764705882353,1.0,146
CSI Leasing,3.911764705882353,1.0,146
Tersha Marketing,3.911764705882353,1.0,146
Mount Mary University,3.911764705882353,1.0,146
"Savino Del Bene U.S.A., Inc.",3.911764705882353,1.0,146
Kim Eng Securities India Private Limited,3.911764705882353,1.0,146
Reliance Capital Limited,3.911764705882353,1.0,146
"North Atlantic Industries, Inc.",3.911764705882353,1.0,146
Karl Strauss Brewing Company,3.911764705882353,1.0,146
ASSUMPTION COLLEGE KILMORE FOUNDATION LIMITED,3.911764705882353,1.0,146
Morton Community Bank,3.911764705882353,1.0,146
Isuzu Australia Limited,3.911764705882353,1.0,146
"Wepay, Inc.",3.911764705882353,1.0,146
Asian Art Museum Foundation of San Francisco,3.911764705882353,1.0,146
North Central University,3.911764705882353,1.0,146
McCracken Financial Solutions Corp.,3.911764705882353,1.0,146
North Oaks Health System Foundation,3.911764705882353,1.0,146
OHIO NORTHERN UNIVERSITY INC,3.911764705882353,1.0,146
ARAPAHOE COMMUNITY COLLEGE,3.911764705882353,1.0,146
Assicurazioni Generali S.p.a.,3.911764705882353,1.0,146
Nustyle Development,3.911764705882353,1.0,146
Mom's Pantry Products Ltd,3.911764705882353,1.0,146
Johnny's Selected Seeds,3.911764705882353,1.0,146
Assoc De Aux E Recup Dos Hansenianos,3.911764705882353,1.0,146
OFFICE OF THE CONTROLLER AND AUDITOR-GENERAL,3.911764705882353,1.0,146
APOLLO TYRES HOLDINGS (SINGAPORE) PTE. LTD.,3.911764705882353,1.0,146
AON - Integramark,3.911764705882353,1.0,146
Plasticard-Locktech International,3.911764705882353,1.0,146
Sarnia Police Services,3.911764705882353,1.0,146
"KVH Industries, Inc.",3.911764705882353,1.0,146
"J. F. Shea Co., Inc.",3.911764705882353,1.0,146
MedMen,3.911764705882353,1.0,146
"Santa Cruz Bicycles, Llc",3.911764705882353,1.0,146
Mca - Cote D'Ivoire,3.911764705882353,1.0,146
Reid's Heritage Homes Ltd,3.911764705882353,1.0,146
Ix Solutions Ltd,3.911764705882353,1.0,146
OH Abogados,3.911764705882353,1.0,146
Medavie Health Services,3.911764705882353,1.0,146
JOHN SEPTIMUS ROE ANGLICAN COMMUNITY SCHOOL,3.911764705882353,1.0,146
Moorpark Unified School District,3.911764705882353,1.0,146
SecIntel Consult Technology Pvt. Ltd.,3.911764705882353,1.0,146
"Yihai Kerry Arawana Holdings Co., Ltd",3.911764705882353,1.0,146
Austin Radiological Association,3.911764705882353,1.0,146
Alyeska Investment Group,3.911764705882353,1.0,146
Lrn Corporation,3.911764705882353,1.0,146
Mammoth Mountain Ski Area,3.911764705882353,1.0,146
"Manatt, Phelps & Phillips, LLP",3.911764705882353,1.0,146
Amerisys Inc,3.911764705882353,1.0,146
Mancal Corporation,3.911764705882353,1.0,146
NORTH CENTRAL TELEPHONE COOPERATIVE CORPORATION,3.911764705882353,1.0,146
Memjet North Ryde Pty Limited,3.911764705882353,1.0,146
Mando Softtech India Private Limited,3.911764705882353,1.0,146
"Lake Norman Security Patrol, Inc.",3.911764705882353,1.0,146
Lake City Bank,3.911764705882353,1.0,146
Lake Area Technical Institute,3.911764705882353,1.0,146
Northern California Conference Of Seventh-Day Adventists,3.911764705882353,1.0,146
North York General Hospital - Support Only - Kazi Shakial Ahmed,3.911764705882353,1.0,146
Interface Operations LLC,3.911764705882353,1.0,146
KBC Group Magyarorszagi Fioktelepe,3.911764705882353,1.0,146
McLennan Ross LLP,3.911764705882353,1.0,146
ARBOR RESEARCH COLLABORATIVE FOR HEALTH,3.911764705882353,1.0,146
Northern Oregon Regional Corrections Facilities,3.911764705882353,1.0,146
KDDI Europe (customer),3.911764705882353,1.0,146
Placer County Deptartment of Child Support Services,3.911764705882353,1.0,146
North York General Hospital,3.911764705882353,1.0,146
YOKOGAWA INDIA LIMITED,3.911764705882353,1.0,146
Almond Board Of California,3.911764705882353,1.0,146
Interfaith Medical Center,3.911764705882353,1.0,146
San Diego Law Enforcement Coordination Center,3.911764705882353,1.0,146
Aspire Healthcare,3.911764705882353,1.0,146
San Carlos Apache Rural Health Care,3.911764705882353,1.0,146
Northbridge Financial Corporation,3.911764705882353,1.0,146
Northern Health Authority,3.911764705882353,1.0,146
ARAG,3.911764705882353,1.0,146
ROX TRADING & SYSTEMS PVT LTD,3.911764705882353,1.0,146
Jsp International,3.911764705882353,1.0,146
Mu Sigma,3.911764705882353,1.0,146
Acerta Pharma LLC,3.911764705882353,1.0,146
Laboratorios Collins Division Veterinaria,3.911764705882353,1.0,146
Apyx Medical,3.911764705882353,1.0,146
La Terra Fina,3.911764705882353,1.0,146
Arab Bank Australia Limited,3.911764705882353,1.0,146
Network Technology Solutions,3.911764705882353,1.0,146
Western Millwork Inc,3.911764705882353,1.0,146
"Accudata Systems, Inc, A Converge Company",3.911764705882353,1.0,146
"Proctor Financial, Inc.",3.911764705882353,1.0,146
"Aitheras, LLC",3.911764705882353,1.0,146
LMAX,3.911764705882353,1.0,146
Atom Creek,3.911764705882353,1.0,146
Nordex Usa Inc.,3.911764705882353,1.0,146
Acg Pharmapack Private Limited,3.911764705882353,1.0,146
Ascenty Data Centers Locacao e Servicos S/A,3.911764705882353,1.0,146
Wesley Mission,3.911764705882353,1.0,146
Keyera Corp,3.911764705882353,1.0,146
Ninepoint Financial Group Inc.,3.911764705882353,1.0,146
Kerrville Public Utility Board,3.911764705882353,1.0,146
"Saintsbury Consulting, Inc.",3.911764705882353,1.0,146
Kemper Cpa Group Llp,3.911764705882353,1.0,146
"Kelly Services, Inc.",3.911764705882353,1.0,146
Wolters Kluwer (india) Private Limited,3.911764705882353,1.0,146
